disponibilidade_id,colaborador_id,data,turno_id,disponivel,tipo_disponibilidade,horas_disponiveis,motivo_indisponibilidade,tipo_indisponibilidade,comunicado_em,horas_antecedencia,ativo
D16803,C017,2025-09-05,T2,1,Total,8,,,,,1
D16804,C017,2025-09-05,T3,1,Total,9,,,,,1
D16805,C017,2025-09-06,T1,1,Total,7,,,,,1
D16806,C017,2025-09-06,T2,1,Total,8,,,,,1
D16807,C017,2025-09-06,T3,1,Total,9,,,,,1
D16808,C017,2025-09-07,T1,1,Total,7,,,,,1
D16809,C017,2025-09-07,T2,1,Total,8,,,,,1
D16810,C017,2025-09-07,T3,1,Total,9,,,,,1
D16811,C017,2025-09-08,T1,1,Total,7,,,,,1
D16812,C017,2025-09-08,T2,1,Total,8,,,,,1
D16813,C017,2025-09-08,T3,1,Total,9,,,,,1
D16814,C017,2025-09-09,T1,0,Indisponível,0,férias,planeada,2025-08-23 07:24,407.6,1
D16815,C017,2025-09-09,T2,1,Total,8,,,,,1
D16816,C017,2025-09-09,T3,0,Indisponível,0,férias,planeada,2025-09-02 22:18,167.7,1
D16817,C017,2025-09-10,T1,1,Total,7,,,,,1
D16818,C017,2025-09-10,T2,1,Total,8,,,,,1
D16819,C017,2025-09-10,T3,1,Total,9,,,,,1
D16820,C017,2025-09-11,T1,1,Total,7,,,,,1
D16821,C017,2025-09-11,T2,1,Total,8,,,,,1
D16822,C017,2025-09-11,T3,1,Parcial,4,consulta_medica,planeada,2025-09-03 15:12,198.8,1
D16823,C017,2025-09-12,T1,1,Total,7,,,,,1
D16824,C017,2025-09-12,T2,1,Total,8,,,,,1
D16825,C017,2025-09-12,T3,1,Total,9,,,,,1
D16826,C017,2025-09-13,T1,1,Total,7,,,,,1
D16827,C017,2025-09-13,T2,1,Total,8,,,,,1
D16828,C017,2025-09-13,T3,1,Total,9,,,,,1
D16829,C017,2025-09-14,T1,1,Total,7,,,,,1
D16830,C017,2025-09-14,T2,1,Total,8,,,,,1
D16831,C017,2025-09-14,T3,1,Total,9,,,,,1
D16832,C017,2025-09-15,T1,1,Total,7,,,,,1
D16833,C017,2025-09-15,T2,1,Total,8,,,,,1
D16834,C017,2025-09-15,T3,0,Indisponível,0,férias,planeada,2025-09-04 07:00,279.0,1
D16835,C017,2025-09-16,T1,1,Total,7,,,,,1
D16836,C017,2025-09-16,T2,1,Total,8,,,,,1
D16837,C017,2025-09-16,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-09-14 02:48,67.2,1
D16838,C017,2025-09-17,T1,1,Total,7,,,,,1
D16839,C017,2025-09-17,T2,1,Total,8,,,,,1
D16840,C017,2025-09-17,T3,1,Total,9,,,,,1
D16841,C017,2025-09-18,T1,0,Indisponível,0,baixa,planeada,2025-08-31 14:00,425.0,1
D16842,C017,2025-09-18,T2,1,Total,8,,,,,1
D16843,C017,2025-09-18,T3,1,Total,9,,,,,1
D16844,C017,2025-09-19,T1,1,Parcial,4,formação,planeada,2025-09-14 06:36,120.4,1
D16845,C017,2025-09-19,T2,1,Total,8,,,,,1
D16846,C017,2025-09-19,T3,1,Total,9,,,,,1
D16847,C017,2025-09-20,T1,1,Total,7,,,,,1
D16848,C017,2025-09-20,T2,1,Total,8,,,,,1
D16849,C017,2025-09-20,T3,1,Total,9,,,,,1
D16850,C017,2025-09-21,T1,1,Total,7,,,,,1
D16851,C017,2025-09-21,T2,1,Total,8,,,,,1
D16852,C017,2025-09-21,T3,1,Total,9,,,,,1
D16853,C017,2025-09-22,T1,1,Total,7,,,,,1
D16854,C017,2025-09-22,T2,1,Total,8,,,,,1
D16855,C017,2025-09-22,T3,1,Total,9,,,,,1
D16856,C017,2025-09-23,T1,1,Total,7,,,,,1
D16857,C017,2025-09-23,T2,1,Total,8,,,,,1
D16858,C017,2025-09-23,T3,1,Total,9,,,,,1
D16859,C017,2025-09-24,T1,1,Parcial,4,formação,planeada,2025-09-13 02:54,268.1,1
D16860,C017,2025-09-24,T2,1,Total,8,,,,,1
D16861,C017,2025-09-24,T3,1,Total,9,,,,,1
D16862,C017,2025-09-25,T1,1,Total,7,,,,,1
D16863,C017,2025-09-25,T2,1,Total,8,,,,,1
D16864,C017,2025-09-25,T3,1,Parcial,4,formação,planeada,2025-09-19 13:48,152.2,1
D16865,C017,2025-09-26,T1,1,Total,7,,,,,1
D16866,C017,2025-09-26,T2,1,Total,8,,,,,1
D16867,C017,2025-09-26,T3,1,Total,9,,,,,1
D16868,C017,2025-09-27,T1,1,Total,7,,,,,1
D16869,C017,2025-09-27,T2,1,Total,8,,,,,1
D16870,C017,2025-09-27,T3,1,Total,9,,,,,1
D16871,C017,2025-09-28,T1,1,Parcial,4,consulta_medica,planeada,2025-09-25 02:12,76.8,1
D16872,C017,2025-09-28,T2,1,Total,8,,,,,1
D16873,C017,2025-09-28,T3,1,Total,9,,,,,1
D16874,C017,2025-09-29,T1,1,Total,7,,,,,1
D16875,C017,2025-09-29,T2,1,Total,8,,,,,1
D16876,C017,2025-09-29,T3,1,Total,9,,,,,1
D16877,C017,2025-09-30,T1,1,Total,7,,,,,1
D16878,C017,2025-09-30,T2,1,Total,8,,,,,1
D16879,C017,2025-09-30,T3,1,Total,9,,,,,1
D16880,C017,2025-10-01,T1,1,Total,7,,,,,1
D16881,C017,2025-10-01,T2,1,Total,8,,,,,1
D16882,C017,2025-10-01,T3,1,Total,9,,,,,1
D16883,C017,2025-10-02,T1,1,Total,7,,,,,1
D16884,C017,2025-10-02,T2,1,Total,8,,,,,1
D16885,C017,2025-10-02,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-09-25 07:42,182.3,1
D16886,C017,2025-10-03,T1,1,Total,7,,,,,1
D16887,C017,2025-10-03,T2,1,Total,8,,,,,1
D16888,C017,2025-10-03,T3,1,Total,9,,,,,1
D16889,C017,2025-10-04,T1,1,Parcial,4,consulta_medica,planeada,2025-09-24 08:54,238.1,1
D16890,C017,2025-10-04,T2,1,Total,8,,,,,1
D16891,C017,2025-10-04,T3,1,Total,9,,,,,1
D16892,C017,2025-10-05,T1,0,Indisponível,0,folga,planeada,2025-09-05 13:18,713.7,1
D16893,C017,2025-10-05,T2,1,Total,8,,,,,1
D16894,C017,2025-10-05,T3,1,Total,9,,,,,1
D16895,C017,2025-10-06,T1,1,Total,7,,,,,1
D16896,C017,2025-10-06,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-09-25 06:00,272.0,1
D16897,C017,2025-10-06,T3,1,Total,9,,,,,1
D16898,C017,2025-10-07,T1,1,Total,7,,,,,1
D16899,C017,2025-10-07,T2,1,Total,8,,,,,1
D16900,C017,2025-10-07,T3,1,Total,9,,,,,1
D16901,C017,2025-10-08,T1,1,Total,7,,,,,1
D16902,C017,2025-10-08,T2,1,Total,8,,,,,1
D16903,C017,2025-10-08,T3,1,Total,9,,,,,1
D16904,C017,2025-10-09,T1,1,Total,7,,,,,1
D16905,C017,2025-10-09,T2,1,Total,8,,,,,1
D16906,C017,2025-10-09,T3,0,Indisponível,0,formação,planeada,2025-09-14 19:00,603.0,1
D16907,C017,2025-10-10,T1,1,Total,7,,,,,1
D16908,C017,2025-10-10,T2,1,Total,8,,,,,1
D16909,C017,2025-10-10,T3,1,Total,9,,,,,1
D16910,C017,2025-10-11,T1,1,Total,7,,,,,1
D16911,C017,2025-10-11,T2,1,Total,8,,,,,1
D16912,C017,2025-10-11,T3,1,Total,9,,,,,1
D16913,C017,2025-10-12,T1,1,Total,7,,,,,1
D16914,C017,2025-10-12,T2,1,Total,8,,,,,1
D16915,C017,2025-10-12,T3,1,Total,9,,,,,1
D16916,C017,2025-10-13,T1,1,Total,7,,,,,1
D16917,C017,2025-10-13,T2,1,Total,8,,,,,1
D16918,C017,2025-10-13,T3,1,Total,9,,,,,1
D16919,C017,2025-10-14,T1,1,Total,7,,,,,1
D16920,C017,2025-10-14,T2,1,Total,8,,,,,1
D16921,C017,2025-10-14,T3,1,Total,9,,,,,1
D16922,C017,2025-10-15,T1,1,Total,7,,,,,1
D16923,C017,2025-10-15,T2,1,Total,8,,,,,1
D16924,C017,2025-10-15,T3,1,Total,9,,,,,1
D16925,C017,2025-10-16,T1,1,Total,7,,,,,1
D16926,C017,2025-10-16,T2,1,Total,8,,,,,1
D16927,C017,2025-10-16,T3,1,Total,9,,,,,1
D16928,C017,2025-10-17,T1,1,Total,7,,,,,1
D16929,C017,2025-10-17,T2,1,Total,8,,,,,1
D16930,C017,2025-10-17,T3,1,Total,9,,,,,1
D16931,C017,2025-10-18,T1,1,Total,7,,,,,1
D16932,C017,2025-10-18,T2,1,Total,8,,,,,1
D16933,C017,2025-10-18,T3,1,Total,9,,,,,1
D16934,C017,2025-10-19,T1,1,Total,7,,,,,1
D16935,C017,2025-10-19,T2,1,Total,8,,,,,1
D16936,C017,2025-10-19,T3,1,Total,9,,,,,1
D16937,C017,2025-10-20,T1,1,Total,7,,,,,1
D16938,C017,2025-10-20,T2,1,Total,8,,,,,1
D16939,C017,2025-10-20,T3,1,Total,9,,,,,1
D16940,C017,2025-10-21,T1,1,Total,7,,,,,1
D16941,C017,2025-10-21,T2,1,Total,8,,,,,1
D16942,C017,2025-10-21,T3,1,Total,9,,,,,1
D16943,C017,2025-10-22,T1,1,Total,7,,,,,1
D16944,C017,2025-10-22,T2,1,Total,8,,,,,1
D16945,C017,2025-10-22,T3,1,Total,9,,,,,1
D16946,C017,2025-10-23,T1,1,Parcial,4,formação,planeada,2025-10-13 06:00,241.0,1
D16947,C017,2025-10-23,T2,1,Total,8,,,,,1
D16948,C017,2025-10-23,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-10-20 06:24,87.6,1
D16949,C017,2025-10-24,T1,1,Total,7,,,,,1
D16950,C017,2025-10-24,T2,1,Total,8,,,,,1
D16951,C017,2025-10-24,T3,1,Total,9,,,,,1
D16952,C017,2025-10-25,T1,1,Total,7,,,,,1
D16953,C017,2025-10-25,T2,1,Total,8,,,,,1
D16954,C017,2025-10-25,T3,1,Total,9,,,,,1
D16955,C017,2025-10-26,T1,1,Parcial,4,consulta_medica,planeada,2025-10-22 20:30,82.5,1
D16956,C017,2025-10-26,T2,1,Total,8,,,,,1
D16957,C017,2025-10-26,T3,0,Indisponível,0,consulta_medica,planeada,2025-10-14 14:48,295.2,1
D16958,C017,2025-10-27,T1,1,Total,7,,,,,1
D16959,C017,2025-10-27,T2,1,Total,8,,,,,1
D16960,C017,2025-10-27,T3,1,Total,9,,,,,1
D16961,C017,2025-10-28,T1,0,Indisponível,0,baixa,planeada,2025-10-18 18:30,228.5,1
D16962,C017,2025-10-28,T2,1,Total,8,,,,,1
D16963,C017,2025-10-28,T3,1,Total,9,,,,,1
D16964,C017,2025-10-29,T1,1,Total,7,,,,,1
D16965,C017,2025-10-29,T2,1,Total,8,,,,,1
D16966,C017,2025-10-29,T3,1,Total,9,,,,,1
D16967,C017,2025-10-30,T1,0,Indisponível,0,outro,planeada,2025-10-11 18:12,444.8,1
D16968,C017,2025-10-30,T2,1,Total,8,,,,,1
D16969,C017,2025-10-30,T3,1,Total,9,,,,,1
D16970,C017,2025-10-31,T1,1,Total,7,,,,,1
D16971,C017,2025-10-31,T2,1,Total,8,,,,,1
D16972,C017,2025-10-31,T3,1,Total,9,,,,,1
D16973,C017,2025-11-01,T1,1,Total,7,,,,,1
D16974,C017,2025-11-01,T2,1,Total,8,,,,,1
D16975,C017,2025-11-01,T3,1,Total,9,,,,,1
D16976,C017,2025-11-02,T1,1,Total,7,,,,,1
D16977,C017,2025-11-02,T2,1,Total,8,,,,,1
D16978,C017,2025-11-02,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-10-30 12:06,81.9,1
D16979,C017,2025-11-03,T1,1,Total,7,,,,,1
D16980,C017,2025-11-03,T2,1,Total,8,,,,,1
D16981,C017,2025-11-03,T3,1,Total,9,,,,,1
D16982,C017,2025-11-04,T1,1,Total,7,,,,,1
D16983,C017,2025-11-04,T2,1,Total,8,,,,,1
D16984,C017,2025-11-04,T3,1,Total,9,,,,,1
D16985,C017,2025-11-05,T1,1,Total,7,,,,,1
D16986,C017,2025-11-05,T2,1,Total,8,,,,,1
D16987,C017,2025-11-05,T3,0,Indisponível,0,nao_autorizado_fds,planeada,2025-10-27 09:36,228.4,1
D16988,C017,2025-11-06,T1,1,Total,7,,,,,1
D16989,C017,2025-11-06,T2,1,Total,8,,,,,1
D16990,C017,2025-11-06,T3,1,Total,9,,,,,1
D16991,C017,2025-11-07,T1,1,Total,7,,,,,1
D16992,C017,2025-11-07,T2,1,Parcial,4,consulta_medica,planeada,2025-10-27 03:18,274.7,1
D16993,C017,2025-11-07,T3,1,Total,9,,,,,1
D16994,C017,2025-11-08,T1,1,Total,7,,,,,1
D16995,C017,2025-11-08,T2,1,Total,8,,,,,1
D16996,C017,2025-11-08,T3,1,Total,9,,,,,1
D16997,C017,2025-11-09,T1,1,Total,7,,,,,1
D16998,C017,2025-11-09,T2,1,Total,8,,,,,1
D16999,C017,2025-11-09,T3,1,Parcial,4,formação,planeada,2025-10-31 15:48,222.2,1
D17000,C017,2025-11-10,T1,1,Total,7,,,,,1
D17001,C017,2025-11-10,T2,1,Total,8,,,,,1
D17002,C017,2025-11-10,T3,1,Total,9,,,,,1
D17003,C017,2025-11-11,T1,1,Total,7,,,,,1
D17004,C017,2025-11-11,T2,1,Total,8,,,,,1
D17005,C017,2025-11-11,T3,1,Total,9,,,,,1
D17006,C017,2025-11-12,T1,1,Total,7,,,,,1
D17007,C017,2025-11-12,T2,0,Indisponível,0,formação,planeada,2025-11-04 20:48,185.2,1
D17008,C017,2025-11-12,T3,1,Total,9,,,,,1
D17009,C017,2025-11-13,T1,1,Total,7,,,,,1
D17010,C017,2025-11-13,T2,1,Total,8,,,,,1
D17011,C017,2025-11-13,T3,1,Total,9,,,,,1
D17012,C017,2025-11-14,T1,1,Total,7,,,,,1
D17013,C017,2025-11-14,T2,1,Total,8,,,,,1
D17014,C017,2025-11-14,T3,1,Total,9,,,,,1
D17015,C017,2025-11-15,T1,1,Parcial,4,formação,planeada,2025-11-05 22:00,225.0,1
D17016,C017,2025-11-15,T2,1,Total,8,,,,,1
D17017,C017,2025-11-15,T3,1,Total,9,,,,,1
D17018,C017,2025-11-16,T1,1,Total,7,,,,,1
D17019,C017,2025-11-16,T2,1,Total,8,,,,,1
D17020,C017,2025-11-16,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-11-11 16:06,125.9,1
D17021,C017,2025-11-17,T1,1,Total,7,,,,,1
D17022,C017,2025-11-17,T2,1,Total,8,,,,,1
D17023,C017,2025-11-17,T3,1,Total,9,,,,,1
D17024,C017,2025-11-18,T1,1,Total,7,,,,,1
D17025,C017,2025-11-18,T2,1,Total,8,,,,,1
D17026,C017,2025-11-18,T3,1,Total,9,,,,,1
D17027,C017,2025-11-19,T1,1,Total,7,,,,,1
D17028,C017,2025-11-19,T2,1,Total,8,,,,,1
D17029,C017,2025-11-19,T3,1,Total,9,,,,,1
D17030,C017,2025-11-20,T1,1,Total,7,,,,,1
D17031,C017,2025-11-20,T2,1,Total,8,,,,,1
D17032,C017,2025-11-20,T3,1,Total,9,,,,,1
D17033,C017,2025-11-21,T1,1,Total,7,,,,,1
D17034,C017,2025-11-21,T2,1,Total,8,,,,,1
D17035,C017,2025-11-21,T3,1,Parcial,4,consulta_medica,planeada,2025-11-21 01:12,20.8,1
D17036,C017,2025-11-22,T1,1,Total,7,,,,,1
D17037,C017,2025-11-22,T2,1,Total,8,,,,,1
D17038,C017,2025-11-22,T3,1,Total,9,,,,,1
D17039,C017,2025-11-23,T1,1,Total,7,,,,,1
D17040,C017,2025-11-23,T2,1,Total,8,,,,,1
D17041,C017,2025-11-23,T3,1,Total,9,,,,,1
D17042,C017,2025-11-24,T1,1,Total,7,,,,,1
D17043,C017,2025-11-24,T2,1,Total,8,,,,,1
D17044,C017,2025-11-24,T3,1,Total,9,,,,,1
D17045,C017,2025-11-25,T1,1,Total,7,,,,,1
D17046,C017,2025-11-25,T2,1,Total,8,,,,,1
D17047,C017,2025-11-25,T3,1,Total,9,,,,,1
D17048,C017,2025-11-26,T1,1,Total,7,,,,,1
D17049,C017,2025-11-26,T2,1,Total,8,,,,,1
D17050,C017,2025-11-26,T3,1,Total,9,,,,,1
D17051,C017,2025-11-27,T1,1,Total,7,,,,,1
D17052,C017,2025-11-27,T2,1,Total,8,,,,,1
D17053,C017,2025-11-27,T3,1,Total,9,,,,,1
D17054,C017,2025-11-28,T1,1,Parcial,4,consulta_medica,planeada,2025-11-26 12:54,42.1,1
D17055,C017,2025-11-28,T2,1,Total,8,,,,,1
D17056,C017,2025-11-28,T3,1,Total,9,,,,,1
D17057,C017,2025-11-29,T1,1,Total,7,,,,,1
D17058,C017,2025-11-29,T2,1,Total,8,,,,,1
D17059,C017,2025-11-29,T3,0,Indisponível,0,formação,planeada,2025-11-22 14:48,175.2,1
D17060,C017,2025-11-30,T1,1,Total,7,,,,,1
D17061,C017,2025-11-30,T2,1,Parcial,4,formação,planeada,2025-11-26 02:42,107.3,1
D17062,C017,2025-11-30,T3,1,Total,9,,,,,1
D17063,C017,2025-12-01,T1,1,Total,7,,,,,1
D17064,C017,2025-12-01,T2,1,Total,8,,,,,1
D17065,C017,2025-12-01,T3,1,Total,9,,,,,1
D17066,C017,2025-12-02,T1,1,Total,7,,,,,1
D17067,C017,2025-12-02,T2,1,Total,8,,,,,1
D17068,C017,2025-12-02,T3,1,Total,9,,,,,1
D17069,C017,2025-12-03,T1,1,Total,7,,,,,1
D17070,C017,2025-12-03,T2,1,Total,8,,,,,1
D17071,C017,2025-12-03,T3,1,Total,9,,,,,1
D17072,C017,2025-12-04,T1,1,Total,7,,,,,1
D17073,C017,2025-12-04,T2,1,Total,8,,,,,1
D17074,C017,2025-12-04,T3,1,Total,9,,,,,1
D17075,C017,2025-12-05,T1,1,Total,7,,,,,1
D17076,C017,2025-12-05,T2,1,Total,8,,,,,1
D17077,C017,2025-12-05,T3,1,Total,9,,,,,1
D17078,C017,2025-12-06,T1,1,Total,7,,,,,1
D17079,C017,2025-12-06,T2,0,Indisponível,0,férias,planeada,2025-11-12 05:42,584.3,1
D17080,C017,2025-12-06,T3,1,Total,9,,,,,1
D17081,C017,2025-12-07,T1,1,Total,7,,,,,1
D17082,C017,2025-12-07,T2,1,Total,8,,,,,1
D17083,C017,2025-12-07,T3,1,Total,9,,,,,1
D17084,C017,2025-12-08,T1,1,Total,7,,,,,1
D17085,C017,2025-12-08,T2,1,Total,8,,,,,1
D17086,C017,2025-12-08,T3,1,Total,9,,,,,1
D17087,C017,2025-12-09,T1,1,Total,7,,,,,1
D17088,C017,2025-12-09,T2,0,Indisponível,0,férias,planeada,2025-11-29 01:18,252.7,1
D17089,C017,2025-12-09,T3,1,Total,9,,,,,1
D17090,C017,2025-12-10,T1,1,Total,7,,,,,1
D17091,C017,2025-12-10,T2,1,Total,8,,,,,1
D17092,C017,2025-12-10,T3,1,Total,9,,,,,1
D17093,C017,2025-12-11,T1,1,Total,7,,,,,1
D17094,C017,2025-12-11,T2,1,Total,8,,,,,1
D17095,C017,2025-12-11,T3,1,Total,9,,,,,1
D17096,C017,2025-12-12,T1,1,Total,7,,,,,1
D17097,C017,2025-12-12,T2,1,Total,8,,,,,1
D17098,C017,2025-12-12,T3,1,Total,9,,,,,1
D17099,C017,2025-12-13,T1,1,Total,7,,,,,1
D17100,C017,2025-12-13,T2,1,Total,8,,,,,1
D17101,C017,2025-12-13,T3,1,Total,9,,,,,1
D17102,C017,2025-12-14,T1,1,Total,7,,,,,1
D17103,C017,2025-12-14,T2,1,Total,8,,,,,1
D17104,C017,2025-12-14,T3,1,Total,9,,,,,1
D17105,C017,2025-12-15,T1,1,Total,7,,,,,1
D17106,C017,2025-12-15,T2,1,Total,8,,,,,1
D17107,C017,2025-12-15,T3,1,Total,9,,,,,1
D17108,C017,2025-12-16,T1,1,Total,7,,,,,1
D17109,C017,2025-12-16,T2,1,Total,8,,,,,1
D17110,C017,2025-12-16,T3,1,Parcial,4,consulta_medica,planeada,2025-12-10 22:48,143.2,1
D17111,C017,2025-12-17,T1,1,Total,7,,,,,1
D17112,C017,2025-12-17,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-12-17 00:30,13.5,1
D17113,C017,2025-12-17,T3,1,Total,9,,,,,1
D17114,C017,2025-12-18,T1,1,Total,7,,,,,1
D17115,C017,2025-12-18,T2,1,Total,8,,,,,1
D17116,C017,2025-12-18,T3,1,Total,9,,,,,1
D17117,C017,2025-12-19,T1,1,Total,7,,,,,1
D17118,C017,2025-12-19,T2,1,Total,8,,,,,1
D17119,C017,2025-12-19,T3,1,Total,9,,,,,1
D17120,C017,2025-12-20,T1,1,Total,7,,,,,1
D17121,C017,2025-12-20,T2,1,Total,8,,,,,1
D17122,C017,2025-12-20,T3,1,Total,9,,,,,1
D17123,C017,2025-12-21,T1,1,Total,7,,,,,1
D17124,C017,2025-12-21,T2,1,Total,8,,,,,1
D17125,C017,2025-12-21,T3,1,Total,9,,,,,1
D17126,C017,2025-12-22,T1,1,Total,7,,,,,1
D17127,C017,2025-12-22,T2,1,Total,8,,,,,1
D17128,C017,2025-12-22,T3,1,Total,9,,,,,1
D17129,C017,2025-12-23,T1,0,Indisponível,0,consulta_medica,planeada,2025-11-27 14:48,616.2,1
D17130,C017,2025-12-23,T2,1,Total,8,,,,,1
D17131,C017,2025-12-23,T3,1,Total,9,,,,,1
D17132,C017,2025-12-24,T1,1,Total,7,,,,,1
D17133,C017,2025-12-24,T2,1,Total,8,,,,,1
D17134,C017,2025-12-24,T3,1,Parcial,4,consulta_medica,planeada,2025-12-16 00:42,213.3,1
D17135,C017,2025-12-25,T1,1,Parcial,4,formação,planeada,2025-12-14 00:18,270.7,1
D17136,C017,2025-12-25,T2,1,Total,8,,,,,1
D17137,C017,2025-12-25,T3,1,Total,9,,,,,1
D17138,C017,2025-12-26,T1,1,Total,7,,,,,1
D17139,C017,2025-12-26,T2,1,Total,8,,,,,1
D17140,C017,2025-12-26,T3,1,Total,9,,,,,1
D17141,C017,2025-12-27,T1,1,Total,7,,,,,1
D17142,C017,2025-12-27,T2,1,Total,8,,,,,1
D17143,C017,2025-12-27,T3,1,Total,9,,,,,1
D17144,C017,2025-12-28,T1,1,Total,7,,,,,1
D17145,C017,2025-12-28,T2,1,Total,8,,,,,1
D17146,C017,2025-12-28,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-12-15 16:12,317.8,1
D17147,C017,2025-12-29,T1,1,Parcial,4,formação,planeada,2025-12-19 20:30,226.5,1
D17148,C017,2025-12-29,T2,1,Total,8,,,,,1
D17149,C017,2025-12-29,T3,1,Total,9,,,,,1
D17150,C017,2025-12-30,T1,1,Total,7,,,,,1
D17151,C017,2025-12-30,T2,1,Total,8,,,,,1
D17152,C017,2025-12-30,T3,1,Total,9,,,,,1
D17153,C017,2025-12-31,T1,1,Total,7,,,,,1
D17154,C017,2025-12-31,T2,1,Total,8,,,,,1
D17155,C017,2025-12-31,T3,1,Total,9,,,,,1
D17156,C018,2025-01-01,T1,1,Total,7,,,,,1
D17157,C018,2025-01-01,T2,1,Total,8,,,,,1
D17158,C018,2025-01-01,T3,0,Indisponível,0,preferencia_pessoal,planeada,2024-12-05 02:06,667.9,1
D17159,C018,2025-01-02,T1,1,Total,7,,,,,1
D17160,C018,2025-01-02,T2,1,Total,8,,,,,1
D17161,C018,2025-01-02,T3,1,Total,9,,,,,1
D17162,C018,2025-01-03,T1,1,Total,7,,,,,1
D17163,C018,2025-01-03,T2,1,Total,8,,,,,1
D17164,C018,2025-01-03,T3,1,Total,9,,,,,1
D17165,C018,2025-01-04,T1,1,Total,7,,,,,1
D17166,C018,2025-01-04,T2,1,Total,8,,,,,1
D17167,C018,2025-01-04,T3,1,Total,9,,,,,1
D17168,C018,2025-01-05,T1,0,Indisponível,0,restrição_noite,planeada,2024-12-13 16:24,542.6,1
D17169,C018,2025-01-05,T2,1,Total,8,,,,,1
D17170,C018,2025-01-05,T3,1,Total,9,,,,,1
D17171,C018,2025-01-06,T1,1,Total,7,,,,,1
D17172,C018,2025-01-06,T2,1,Parcial,4,formação,planeada,2024-12-24 22:36,303.4,1
D17173,C018,2025-01-06,T3,1,Parcial,4,formação,planeada,2024-12-26 00:24,285.6,1
D17174,C018,2025-01-07,T1,1,Parcial,4,preferencia_pessoal,planeada,2024-12-30 12:24,186.6,1
D17175,C018,2025-01-07,T2,1,Total,8,,,,,1
D17176,C018,2025-01-07,T3,1,Total,9,,,,,1
D17177,C018,2025-01-08,T1,1,Total,7,,,,,1
D17178,C018,2025-01-08,T2,1,Total,8,,,,,1
D17179,C018,2025-01-08,T3,1,Total,9,,,,,1
D17180,C018,2025-01-09,T1,1,Total,7,,,,,1
D17181,C018,2025-01-09,T2,1,Total,8,,,,,1
D17182,C018,2025-01-09,T3,1,Total,9,,,,,1
D17183,C018,2025-01-10,T1,1,Total,7,,,,,1
D17184,C018,2025-01-10,T2,1,Total,8,,,,,1
D17185,C018,2025-01-10,T3,1,Total,9,,,,,1
D17186,C018,2025-01-11,T1,1,Total,7,,,,,1
D17187,C018,2025-01-11,T2,1,Total,8,,,,,1
D17188,C018,2025-01-11,T3,1,Total,9,,,,,1
D17189,C018,2025-01-12,T1,1,Total,7,,,,,1
D17190,C018,2025-01-12,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-01-09 10:30,75.5,1
D17191,C018,2025-01-12,T3,1,Total,9,,,,,1
D17192,C018,2025-01-13,T1,0,Indisponível,0,restrição_noite,planeada,2025-01-12 03:36,27.4,1
D17193,C018,2025-01-13,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-01-07 03:42,154.3,1
D17194,C018,2025-01-13,T3,1,Total,9,,,,,1
D17195,C018,2025-01-14,T1,1,Total,7,,,,,1
D17196,C018,2025-01-14,T2,1,Total,8,,,,,1
D17197,C018,2025-01-14,T3,1,Total,9,,,,,1
D17198,C018,2025-01-15,T1,1,Total,7,,,,,1
D17199,C018,2025-01-15,T2,1,Total,8,,,,,1
D17200,C018,2025-01-15,T3,1,Total,9,,,,,1
D17201,C018,2025-01-16,T1,1,Total,7,,,,,1
D17202,C018,2025-01-16,T2,1,Total,8,,,,,1
D17203,C018,2025-01-16,T3,1,Total,9,,,,,1
D17204,C018,2025-01-17,T1,1,Total,7,,,,,1
D17205,C018,2025-01-17,T2,1,Total,8,,,,,1
D17206,C018,2025-01-17,T3,1,Total,9,,,,,1
D17207,C018,2025-01-18,T1,1,Total,7,,,,,1
D17208,C018,2025-01-18,T2,1,Total,8,,,,,1
D17209,C018,2025-01-18,T3,1,Total,9,,,,,1
D17210,C018,2025-01-19,T1,1,Total,7,,,,,1
D17211,C018,2025-01-19,T2,1,Total,8,,,,,1
D17212,C018,2025-01-19,T3,1,Parcial,4,consulta_medica,planeada,2025-01-09 07:54,254.1,1
D17213,C018,2025-01-20,T1,1,Total,7,,,,,1
D17214,C018,2025-01-20,T2,1,Total,8,,,,,1
D17215,C018,2025-01-20,T3,1,Total,9,,,,,1
D17216,C018,2025-01-21,T1,1,Total,7,,,,,1
D17217,C018,2025-01-21,T2,1,Total,8,,,,,1
D17218,C018,2025-01-21,T3,1,Total,9,,,,,1
D17219,C018,2025-01-22,T1,1,Total,7,,,,,1
D17220,C018,2025-01-22,T2,1,Total,8,,,,,1
D17221,C018,2025-01-22,T3,1,Total,9,,,,,1
D17222,C018,2025-01-23,T1,1,Parcial,4,consulta_medica,planeada,2025-01-13 16:30,230.5,1
D17223,C018,2025-01-23,T2,1,Total,8,,,,,1
D17224,C018,2025-01-23,T3,1,Total,9,,,,,1
D17225,C018,2025-01-24,T1,1,Total,7,,,,,1
